week,seller_name,title, price ,review_count,ratings,listings,total,sov
10/30/2023,Amazon.com,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,,,19,25,76%
10/30/2023,Sweetwater,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,219,4.7,2,25,8%
10/30/2023,Sweetwater,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,232,4.7,3,25,12%
10/30/2023,Amazon.com,Behringer U-Control UCA222 USB Audio Interface,$29.00 ,2,,1,25,4%
10/30/2023,B&H Photo-Video-Audio,"Focusrite Scarlett 18i8 USB-C Audio/MIDI Interface (3rd Generation) w/ Producers and Small AC Powered / Mac, 4 Mic / Line / Hi-Z",$399.99 ,496,4.8,1,1,100%
10/30/2023,Audio46 Headphones,Focusrite Scarlett 2i2 3rd Gen 2-in 2-out USB Audio Interface for Musicians,$189.99 ,2000,4.8,2,3,67%
10/30/2023,Audio46 Headphones,Focusrite Scarlett 2i2 3rd Gen 2-in 2-out USB Audio Interface for Musicians,$189.99 ,48,4.8,1,3,33%
10/30/2023,Amazon.com - Seller,Focusrite Scarlett 2i2 USB Audio Interface,$189.99 ,981,4.7,1,3,33%
10/30/2023,Best Buy,Focusrite Scarlett 2i2 USB Audio Interface,$199.99 ,195,4.9,1,3,33%
10/30/2023,palenmusic.shop,Focusrite Scarlett 2i2 USB Audio Interface,$76.00 ,1000,4.7,1,3,33%
10/30/2023,Guitar Center,Focusrite Scarlett 4i4 3rd Gen USB Audio Interface,$259.99 ,610,4.7,6,13,46%
10/30/2023,Guitar Center,Focusrite Scarlett 4i4 3rd Gen USB Audio Interface,$259.99 ,613,4.7,4,13,31%
10/30/2023,sweetwater.com,Focusrite Scarlett 4i4 3rd Gen USB Audio Interface,$259.99 ,610,4.7,2,13,15%
10/30/2023,sweetwater.com,Focusrite Scarlett 4i4 3rd Gen USB Audio Interface,$259.99 ,613,4.7,1,13,8%
10/30/2023,Walmart,M-Audio M-Track Solo 2-Channel USB Audio Interface,$49.00 ,180,4.6,7,21,33%
10/30/2023,Walmart,M-Audio M-Track Solo 2-Channel USB Audio Interface,$49.00 ,171,4.6,8,21,38%
10/30/2023,B&H Photo-Video-Audio,M-Audio M-Track Solo 2-Channel USB Audio Interface,$49.00 ,171,4.6,6,21,29%
10/30/2023,Temu,"Podcast Equipment Bundle, BM-800 Podcast Microphone Bundle With V8s Sound Card, Condenser Studio Microphonefor Laptop Computer Vlog Living",$49.47 ,,,2,2,100%
10/30/2023,Sweetwater,PreSonus AudioBox USB 96 USB Audio Interface - 25th Anniversary Edition,$99.99 ,500,4.6,1,1,100%
10/30/2023,Walmart,"Q12 Audio Interface Usb Sound Card Drive-free Portable Mini 2-way Mixer for Studio Singing Computer Recording, Black",$26.99 ,,,5,5,100%
10/30/2023,Amazon.com,"Solid State Logic SSL 2 USB Audio Interface - 24 bit/192 kHz, 2-in 2-out, with SSL Legacy 4K Analogue Enhancement and included SSL Software",$179.99 ,,,8,10,80%
10/30/2023,Amazon.com,"Solid State Logic SSL 2 USB Audio Interface - 24 bit/192 kHz, 2-in 2-out, with SSL Legacy 4K Analogue Enhancement and included SSL Software",$179.99 ,2,,2,10,20%
10/30/2023,Sweetwater,Solid State Logic SSL2+ USB Audio Interface,$249.99 ,338,4.8,1,1,100%
10/30/2023,Amazon.com,"UA Volt 176 USB Audio Interface for recording, podcasting, and streaming with essential audio software, including $400 in UAD plug-ins",$179.00 ,1,,2,2,100%
10/30/2023,Amazon.com,"UA Volt 2 USB Audio Interface for recording, podcasting, and streaming with essential audio software, including $400 in UAD plug-ins",$169.00 ,,,4,6,67%
10/30/2023,Amazon.com,"UA Volt 2 USB Audio Interface for recording, podcasting, and streaming with essential audio software, including $400 in UAD plug-ins",$169.00 ,2,,2,6,33%
10/30/2023,Amazon.com,USB Audio Interface with Mic Preamplifier 48V Phantom Power 24 Bit 48kHz Audio Interface,$59.99 ,,,9,9,100%
10/30/2023,Amazon.com,"USB Audio Interface, RHM 2 In 2 Out Audio Interface with 48V Phantom Power for Recording, Professional Audio Mixer & Mic Preamplifier XLR/TSR/TS",$57.99 ,,,2,2,100%
10/30/2023,Amazon.com,Behringer UCA222 Audio Interface,$29.00 ,394,4.6,1,19,5%
10/30/2023,sweetwater.com,Behringer UCA222 Audio Interface,$29.00 ,394,4.6,4,19,21%
10/30/2023,sweetwater.com,Behringer UCA222 Audio Interface,$29.00 ,398,4.6,13,19,68%
10/30/2023,Amazon.com,Behringer UCA222 Audio Interface,$29.00 ,398,4.6,1,19,5%
10/30/2023,Amazon.com - Seller,Fduce Sc11 Audio Interface Podcast Equipment Bundle Podcast Production Console For Youtube,$19.99 ,,,2,2,100%
10/30/2023,AmericanMusical.com,Focusrite Scarlett 2i2 3rd Gen USB Audio Interface,$189.99 ,2000,4.8,5,6,83%
10/30/2023,Constellation Musical Instruments,Focusrite Scarlett 2i2 3rd Gen USB Audio Interface,$189.99 ,,,1,6,17%
10/30/2023,Amazon.com,Focusrite Scarlett Solo Studio 4th Gen Audio Interface,$249.99 ,26,4.8,1,1,100%
10/30/2023,Amazon.com - Seller,M-Audio AIR 192-6,$145.00 ,95,4.6,1,3,33%
10/30/2023,Amazon.com - Seller,M-Audio AIR 192-6,$144.95 ,98,4.6,2,3,67%
10/30/2023,Amazon.com,"M-Audio M-Track Solo Audio Interface – USB for Recording, Streaming and Podcasting with XLR, Line and DI Inputs, Plus a Software Suite Included",$49.00 ,,,1,2,50%
10/30/2023,Amazon.com,"M-Audio M-Track Solo Audio Interface – USB for Recording, Streaming and Podcasting with XLR, Line and DI Inputs, Plus a Software Suite Included",$49.00 ,2,,1,2,50%
10/30/2023,Amazon.com,"MAONO Streaming Audio Mixer, Audio Interface with Pro-preamp, Bluetooth, Built-in Battery, Noise Cancellation, 48V Phantom Power for Live Streaming,",$54.99 ,,,1,1,100%
10/30/2023,Sweetwater,MOTU M2 USB Audio Interface,$199.95 ,422,4.8,3,15,20%
10/30/2023,Amazon.com - Seller,MOTU M2 USB Audio Interface,$199.95 ,420,4.8,6,15,40%
10/30/2023,Amazon.com - Seller,MOTU M2 USB Audio Interface,$199.95 ,422,4.8,4,15,27%
10/30/2023,Target,MOTU M2 USB Audio Interface,$199.95 ,420,4.8,2,15,13%
10/30/2023,Amazon.com,"Podcast Equipment Bundle for 2, Audio Mixer with Condenser Microphone and 48V Phantom Power Supply Audio Interface for Live Stream/Record/Game",$179.99 ,,,2,2,100%
10/30/2023,Amazon.com,PreSonus AudioBox GO USB Audio Interface,$79.99 ,26,4.8,7,9,78%
10/30/2023,Target,PreSonus AudioBox GO USB Audio Interface,$79.99 ,26,4.8,2,9,22%
10/30/2023,Amazon.com,"Pyle Professional USB Audio Interface with Mic/line, Guitar, AUX Stereo and RCA Inputs PMUX9",$94.33 ,1,5,2,9,22%
10/30/2023,Amazon.com,"Pyle Professional USB Audio Interface with Mic/line, Guitar, AUX Stereo and RCA Inputs PMUX9",$94.63 ,1,5,4,9,44%
10/30/2023,Amazon.com,"Pyle Professional USB Audio Interface with Mic/line, Guitar, AUX Stereo and RCA Inputs PMUX9",$94.62 ,1,5,3,9,33%
10/30/2023,B&H Photo-Video-Audio,Rode AI-1 USB Audio Interface,$129.00 ,120,4.4,4,5,80%
10/30/2023,RØDE,Rode AI-1 USB Audio Interface,$129.00 ,120,4.4,1,5,20%
10/30/2023,Shure,Shure MVI Digital Audio Interface,$99.00 ,24,4.8,1,2,50%
10/30/2023,Sweetwater,Shure MVI Digital Audio Interface,$99.00 ,24,4.8,1,2,50%
10/30/2023,Amazon.com,"Shure MVX2U XLR-to-USB Digital Interface with Headphone Jack, Integrated Pre-amp with 60dB Gain Control, Zero-Latency Monitoring, 48V Phantom Power,",$129.00 ,,,2,2,100%
10/30/2023,Sam Ash,Solid State Logic Ssl 2 Audio Interface,$179.99 ,229,4.8,1,1,100%
10/30/2023,Amazon.com - Seller,Solid State Logic ‎SSL2,$179.99 ,227,4.8,4,4,100%
10/30/2023,Guitar Center,Tascam US-16x8 USB 2.0 Audio Interface,$374.99 ,231,4.4,6,13,46%
10/30/2023,Amazon.com,Tascam US-16x8 USB 2.0 Audio Interface,$372.00 ,231,4.4,2,13,15%
10/30/2023,Guitar Center,Tascam US-16x8 USB 2.0 Audio Interface,$372.00 ,231,4.4,1,13,8%
10/30/2023,B&H Photo-Video-Audio,Tascam US-16x8 USB 2.0 Audio Interface,$372.00 ,231,4.4,4,13,31%
10/30/2023,Sweetwater,Universal Audio Volt 476 USB Audio Interface,$319.00 ,26,4.8,2,3,67%
10/30/2023,Sweetwater,Universal Audio Volt 476 USB Audio Interface,$319.00 ,25,4.8,1,3,33%
10/30/2023,Amazon.com,YAMAHA MG06X 6-Input Compact Stereo Mixer with Effects,$169.99 ,,,1,1,100%
10/30/2023,zZounds,"Arturia MiniFuse 1 USB Audio Interface, White",$83.95 ,35,4.9,2,7,29%
10/30/2023,zZounds,"Arturia MiniFuse 1 USB Audio Interface, White",$83.95 ,24,4.9,5,7,71%
10/30/2023,Sweetwater,Behringer Studio XL Monitor Controller,$269.00 ,3,4.7,2,2,100%
10/30/2023,Temu,Bomaite USB Audio Interface (24Bit/192kHz)+48V Phantom Power For Computer Recording Podcasting And Streaming Plug And Play Noise-Free For Content,$57.48 ,,,1,1,100%
10/30/2023,Amazon.com,"Depusheng KA2 USB Audio Interface 24 Bit/96 kHz for Recording Music, XLR Interface with 48 V Phantom Power, Audio Box for PC/Win/Mac Streaming and",$59.00 ,,,4,6,67%
10/30/2023,Amazon.com,"Depusheng KA2 USB Audio Interface 24 Bit/96 kHz for Recording Music, XLR Interface with 48 V Phantom Power, Audio Box for PC/Win/Mac Streaming and",$59.00 ,192,,2,6,33%
10/30/2023,Amazon.com,"Focusrite Scarlett 18i8 3rd Gen USB Audio Interface, for Producers, Musicians, Bands, Content Creators — High-Fidelity, Studio Quality Recording,",$399.99 ,8,,2,14,14%
10/30/2023,Amazon.com,"Focusrite Scarlett 18i8 3rd Gen USB Audio Interface, for Producers, Musicians, Bands, Content Creators — High-Fidelity, Studio Quality Recording,",$399.99 ,,,12,14,86%
10/30/2023,B&H Photo-Video-Audio,Focusrite Scarlett 18i8 USB Audio Interface,$399.99 ,496,4.8,6,17,35%
10/30/2023,Sweetwater,Focusrite Scarlett 18i8 USB Audio Interface,$399.99 ,327,4.7,4,17,24%
10/30/2023,Sweetwater,Focusrite Scarlett 18i8 USB Audio Interface,$399.99 ,496,4.8,1,17,6%
10/30/2023,Amazon.com,Focusrite Scarlett 18i8 USB Audio Interface,$399.99 ,327,4.7,6,17,35%
10/30/2023,zZounds,Focusrite Scarlett 2i2 (3rd Gen),$152.95 ,2000,4.8,10,21,48%
10/30/2023,Reverb,Focusrite Scarlett 2i2 (3rd Gen),$159.99 ,2000,4.8,1,21,5%
10/30/2023,Reverb,Focusrite Scarlett 2i2 (3rd Gen),$149.99 ,2000,4.8,2,21,10%
10/30/2023,B&H Photo-Video-Audio,Focusrite Scarlett 2i2 (3rd Gen),$249.99 ,2000,4.8,2,21,10%
10/30/2023,"Walmart - EatMyBeats, Inc.",Focusrite Scarlett 2i2 (3rd Gen),$189.99 ,2000,4.8,2,21,10%
10/30/2023,Amazon.com,Focusrite Scarlett 2i2 (3rd Gen),$152.95 ,2000,4.8,2,21,10%
10/30/2023,Crutchfield,Focusrite Scarlett 2i2 (3rd Gen),$169.99 ,2000,4.8,2,21,10%
10/30/2023,Groth Music,Focusrite Scarlett 2i2 Audio Interface by Focusrite,$189.99 ,,,1,1,100%
10/30/2023,Woodwind & Brasswind,Focusrite Scarlett 8i6 USB Audio Interface (Gen 3) by Woodwind & Brasswind,$299.99 ,367,4.8,2,2,100%
10/30/2023,Podcast Outfitters,Focusrite Scarlett Solo Audio Interface - 3rd Gen,$129.99 ,,,1,1,100%
10/30/2023,Amazon.com - Seller,Focusrite Vocaster One Audio Interface,$149.00 ,7,4.4,4,4,100%
10/30/2023,Temu,"LMBGM CT60X High Quality 6 Channel Digital Professional Sound USB Audio Mixer With Echo Aux Mp3 USB For Microphone Equipment,Temu",$79.88 ,,,2,2,100%
10/30/2023,Woodwind & Brasswind,M-Audio AIR 192 4 USB-C Audio Interface by Woodwind & Brasswind,$119.00 ,98,4.6,2,2,100%
10/30/2023,Amazon.com,"M-Audio AIR 192x6 USB C MIDI Audio Interface for Recording, Podcasting, Streaming, Studio Quality Sound, 2 XLR in and Music Production Software",$145.00 ,,,1,6,17%
10/30/2023,Amazon.com,"M-Audio AIR 192x6 USB C MIDI Audio Interface for Recording, Podcasting, Streaming, Studio Quality Sound, 2 XLR in and Music Production Software",$144.95 ,2,,2,6,33%
10/30/2023,Amazon.com,"M-Audio AIR 192x6 USB C MIDI Audio Interface for Recording, Podcasting, Streaming, Studio Quality Sound, 2 XLR in and Music Production Software",$144.95 ,,,3,6,50%
10/30/2023,B&H Photo-Video-Audio,M-Audio M-Track Duo USB Audio Interface,$69.00 ,108,4.3,1,20,5%
10/30/2023,Guitar Center,M-Audio M-Track Duo USB Audio Interface,$69.00 ,113,4.4,5,20,25%
10/30/2023,Target,M-Audio M-Track Duo USB Audio Interface,$69.00 ,108,4.3,9,20,45%
10/30/2023,B&H Photo-Video-Audio,M-Audio M-Track Duo USB Audio Interface,$69.00 ,113,4.4,2,20,10%
10/30/2023,Guitar Center,M-Audio M-Track Duo USB Audio Interface,$69.00 ,108,4.3,2,20,10%
10/30/2023,Amazon.com,M-Audio M-Track Duo USB Audio Interface,$69.00 ,113,4.4,1,20,5%
10/30/2023,Sweetwater,M-Audio M-Track Solo USB Audio Interface,$49.00 ,180,4.6,1,1,100%
10/30/2023,SHEIN,"M9 Sound Card Audio Interface Sound Card Live Mixer External USB Sound Card Multi-effect Sound Card Mixer,one-size",$27.60 ,,,7,7,100%
10/30/2023,Sweetwater,Native Instruments Komplete Audio 2 USB Audio Interface,$99.00 ,183,4.8,15,22,68%
10/30/2023,Amazon.com,Native Instruments Komplete Audio 2 USB Audio Interface,$99.00 ,183,4.8,4,22,18%
10/30/2023,Native Instruments,Native Instruments Komplete Audio 2 USB Audio Interface,$99.00 ,183,4.8,3,22,14%
10/30/2023,Amazon.com,Native Instruments Komplete Audio 6 Mk2,$179.00 ,,,2,4,50%
10/30/2023,Amazon.com,Native Instruments Komplete Audio 6 Mk2,$179.00 ,6,,2,4,50%
10/30/2023,Amazon.com,PreSonus AudioBox iTwo,$89.99 ,157,4.5,3,8,38%
10/30/2023,sweetwater.com,PreSonus AudioBox iTwo,$89.99 ,157,4.5,5,8,63%
10/30/2023,Woodwind & Brasswind,PreSonus Studio 24c USB-C 2x2 Audio/MIDI Interface by Woodwind & Brasswind,$149.99 ,255,4.7,1,1,100%
10/30/2023,avBYFP,Radial PRO DI Direct Box,$129.99 ,,,1,1,100%
10/30/2023,Sweetwater,Shure MVX2U XLR to USB Audio Interface,$129.00 ,76,4.6,1,6,17%
10/30/2023,Shure,Shure MVX2U XLR to USB Audio Interface,$129.00 ,42,4.7,5,6,83%
10/30/2023,Amazon.com,The new 2-channel audio interface lets you use rekordbox dvs to scratch and control the digital music on your computer using any DJ set-up.,$299.00 ,,,3,3,100%
10/30/2023,Amazon.com,"USB Audio Interface with 1x XLR/TRS 1x 1/4"" 2X RCA USB, Red",$39.99 ,,,10,10,100%
10/30/2023,Perfect Circuit,Universal Audio VOLT 1 USB-C Audio Interface,$129.00 ,33,4.9,1,1,100%
10/30/2023,Sweetwater,Arturia MiniFuse 1 USB-C Audio Interface - White,$99.00 ,24,4.9,2,2,100%
10/30/2023,Amazon.com,Audient EVO 4 USB Audio Interface,$129.00 ,,,4,4,100%
10/30/2023,Sweetwater,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,891,4.7,18,29,62%
10/30/2023,Amazon.com,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,,,5,29,17%
10/30/2023,musicstore.com,Behringer U-Phoria UMC202HD USB Audio Interface,$80.00 ,891,4.7,1,29,3%
10/30/2023,musicstore.com,Behringer U-Phoria UMC202HD USB Audio Interface,$79.00 ,891,4.7,1,29,3%
10/30/2023,Amazon.com - Seller,Behringer U-Phoria UMC202HD USB Audio Interface,$99.00 ,891,4.7,4,29,14%
10/30/2023,Amazon.com,Behringer UMC1820,$299.00 ,204,4.7,2,2,100%
10/30/2023,Temu,"Depusheng USB Audio Interface With Microphone 24Bit/96kHz For Recording Music, XLR Interface With 48V Phantom Power, Audio Box For PC/Win Streaming",$84.15 ,,,1,4,25%
10/30/2023,Temu,"Depusheng USB Audio Interface With Microphone 24Bit/96kHz For Recording Music, XLR Interface With 48V Phantom Power, Audio Box For PC/Win Streaming",$84.13 ,,,3,4,75%
10/30/2023,Amazon.com,"FIFINE Gaming Audio Mixer, Streaming RGB PC Mixer with XLR Microphone Interface, Individual Control, Volume Fader, Mute Button, 48V Phantom Power,",$39.99 ,,,4,4,100%
10/30/2023,Sweetwater,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$399.99 ,496,4.8,7,12,58%
10/30/2023,Sweetwater,Focusrite Scarlett 18i8 3rd Gen USB Audio Interface,$399.99 ,327,4.7,5,12,42%
10/30/2023,Guitar Center,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,981,4.7,1,6,17%
10/30/2023,Best Buy,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,981,4.7,4,6,67%
10/30/2023,zZounds,Focusrite Scarlett 2i2 Studio 4th Gen Audio Interface,$299.99 ,981,4.7,1,6,17%
10/30/2023,The DJ Hookup,"Focusrite Scarlett Solo (3rd Gen) - 2 - In, 2 - Out USB Audio...",$119.99 ,2,,1,1,100%
10/30/2023,Best Buy,IK Multimedia iRig 2,$49.99 ,721,4.3,4,14,29%
10/30/2023,Guitar Center,IK Multimedia iRig 2,$49.99 ,721,4.3,1,14,7%
10/30/2023,Best Buy,IK Multimedia iRig 2,$49.99 ,674,4.3,7,14,50%
10/30/2023,Sweetwater,IK Multimedia iRig 2,$49.99 ,721,4.3,2,14,14%
10/30/2023,Amazon.com - Seller,MOTU M4 USB Audio Interface,$269.95 ,330,4.7,6,11,55%
10/30/2023,Amazon.com - Seller,MOTU M4 USB Audio Interface,$269.95 ,333,4.7,1,11,9%
10/30/2023,B&H Photo-Video-Audio,MOTU M4 USB Audio Interface,$269.95 ,333,4.7,1,11,9%
10/30/2023,Guitar Center,MOTU M4 USB Audio Interface,$269.95 ,330,4.7,2,11,18%
10/30/2023,Guitar Center,MOTU M4 USB Audio Interface,$269.95 ,333,4.7,1,11,9%
10/30/2023,Sweetwater,Pioneer DJ INTERFACE 2 DVS Interface,$299.00 ,3,4,22,22,100%
10/30/2023,Amazon.com,"Podcast Equipment Bundle USB Audio Interface with Mixer & Vocal Effects, Multi-Channel Sound Board Voice Changer, Studio All-in-one XLR DJ Mixer for",$169.99 ,,,13,13,100%
10/30/2023,Amazon.com,"Professional Audio Mixer With Dual Wireless Microphone, Sound Board Console System Interface 4 Channel Dj Mixer USB Bluetooth MP3 Computer Input 48V",$103.99 ,,,1,1,100%
10/30/2023,Amazon.com,"Professional USB Audio Interface with Mic/line, Guitar, AUX Stereo and RCA Inputs PMUX6",$68.64 ,,,7,7,100%
10/30/2023,Rockville Audio,Rockville Home Studio Recording Kit w/ Interface+Monitors+Stands+Mic+Headphones,$375.70 ,10,4.4,1,1,100%
10/30/2023,Amazon.com - Seller,Rode AI-Micro USB Audio Interface,$79.00 ,41,4.7,4,6,67%
10/30/2023,Amazon.com,Rode AI-Micro USB Audio Interface,$69.95 ,41,4.7,2,6,33%
10/30/2023,Amazon.com,Roland Rubix 22 USB Audio Interface 2 in/2 Out (RUBIX22),$169.99 ,2,,2,2,100%
10/30/2023,zZounds,TASCAM US-16x08 USB Audio Interface,$399.00 ,231,4.4,1,1,100%
10/30/2023,Sweetwater,Universal Audio Volt 2 USB-C Audio Interface,$169.00 ,47,4.7,7,23,30%
10/30/2023,Sweetwater,Universal Audio Volt 2 USB-C Audio Interface,$169.00 ,48,4.7,16,23,70%
10/30/2023,Guitar Center,Universal Audio Volt 276 USB Audio Interface,$269.00 ,47,4.7,1,21,5%
10/30/2023,B&H Photo-Video-Audio,Universal Audio Volt 276 USB Audio Interface,$299.00 ,47,4.7,4,21,19%
10/30/2023,Sweetwater,Universal Audio Volt 276 USB Audio Interface,$269.00 ,44,4.6,2,21,10%
10/30/2023,B&H Photo-Video-Audio,Universal Audio Volt 276 USB Audio Interface,$299.00 ,44,4.6,8,21,38%
10/30/2023,Amazon.com - Seller,Universal Audio Volt 276 USB Audio Interface,$269.00 ,47,4.7,2,21,10%
10/30/2023,Sweetwater,Universal Audio Volt 276 USB Audio Interface,$269.00 ,47,4.7,4,21,19%
10/30/2023,sweetwater.com,Universal Audio Volt 4 USB Audio Interface,$229.00 ,7,4.7,5,16,31%
10/30/2023,Sweetwater,Universal Audio Volt 4 USB Audio Interface,$229.00 ,7,4.7,6,16,38%
10/30/2023,Amazon.com - Seller,Universal Audio Volt 4 USB Audio Interface,$229.00 ,7,4.7,2,16,13%
10/30/2023,AmericanMusical.com,Universal Audio Volt 4 USB Audio Interface,$229.00 ,7,4.7,3,16,19%
10/30/2023,Amazon.com,YAMAHA MG10XU 10-Input Stereo Mixer with Effects,$267.99 ,,,2,2,100%
11/6/2023,Amazon.com,6 Channel Audio Interface Sound Board Mixing Console 16-Bit DSP DJ Mixer Audio Reverb Effect +48V Phantom Bluetooth Studio Audio Mixer For Karaoke,$65.59 ,,,1,1,100%
11/6/2023,Amazon.com,"ALPOWL Audio Interface Professional Mixer, Sound Board Console System, 4 Channel Digital USB Bluetooth MP3 Computer Input 48V Phantom Power Stereo",$39.99 ,,,1,1,100%
11/6/2023,Guitar Center,"Arturia MiniFuse 2 USB Audio Interface, White",$149.00 ,52,4.7,1,1,100%
11/6/2023,Amazon.com,Audio Interface Mixer G-MARK MR80S USB Bluetooth Mixing Console 8 Channel 48V Phantom Power Sound Board Music Reverb For PC Stage Studio DJ Sound,$119.49 ,,,4,4,100%
11/6/2023,Walmart,Audio Interface with Sound Card USB Mixer Voice Device DJ Karaoke Equipment with Adjustable Volume 16 Effects Support Bluetooth Connection for,$33.19 ,,,11,11,100%
11/6/2023,Amazon.com - Seller,Behringer U-Phoria UMC204HD USB Audio Interface,$119.00 ,757,4.8,2,8,25%
11/6/2023,Amazon.com - Seller,Behringer U-Phoria UMC204HD USB Audio Interface,$119.00 ,769,4.8,2,8,25%
11/6/2023,Sweetwater,Behringer U-Phoria UMC204HD USB Audio Interface,$119.00 ,770,4.8,1,8,13%
11/6/2023,sweetwater.com,Behringer U-Phoria UMC204HD USB Audio Interface,$119.00 ,769,4.8,2,8,25%
11/6/2023,Amazon.com - Seller,Behringer U-Phoria UMC204HD USB Audio Interface,$119.00 ,770,4.8,1,8,13%
11/6/2023,Amazon.com,Behringer U-Phoria UMC404HD USB Audio Interface,$179.00 ,,,14,27,52%
11/6/2023,Sweetwater,Behringer U-Phoria UMC404HD USB Audio Interface,$179.00 ,593,4.7,13,27,48%
11/6/2023,sweetwater.com,Behringer UCA222 U-Control 2-In/2-Out USB/Audio Interface,$29.00 ,596,4.7,6,15,40%
11/6/2023,sweetwater.com,Behringer UCA222 U-Control 2-In/2-Out USB/Audio Interface,$29.00 ,394,4.6,3,15,20%
11/6/2023,Amazon.com,Behringer UCA222 U-Control 2-In/2-Out USB/Audio Interface,$29.00 ,394,4.6,5,15,33%
11/6/2023,Amazon.com,Behringer UCA222 U-Control 2-In/2-Out USB/Audio Interface,$29.00 ,596,4.7,1,15,7%
11/6/2023,Sweetwater,Behringer Xenyx X2222USB Mixer with USB and Effects,$309.00 ,200,4.7,1,1,100%
11/6/2023,Best Buy,Elgato - Wave XLR - XLR/USB-C Microphone Interface & Digital Mixing Solution - Black,$159.99 ,149,4.7,7,13,54%
11/6/2023,Best Buy,Elgato - Wave XLR - XLR/USB-C Microphone Interface & Digital Mixing Solution - Black,$159.99 ,151,4.7,6,13,46%
11/6/2023,Amazon.com - Seller,"FIFINE PC Audio Mixer for Recording Music, USB Interface for Streaming and Podcasting with XLR",$54.99 ,,,2,2,100%
11/6/2023,Guitar Center,Focusrite Scarlett 18i8 USB Audio Interface (Gen 3),$399.99 ,377,4.8,3,4,75%
11/6/2023,Guitar Center,Focusrite Scarlett 18i8 USB Audio Interface (Gen 3),$399.99 ,496,4.8,1,4,25%
11/6/2023,Audio46 Headphones,Focusrite Scarlett 2i2 3rd Gen 2-in 2-out USB Audio Interface for Musicians,$189.99 ,48,4.8,1,4,25%
11/6/2023,Audio46 Headphones,Focusrite Scarlett 2i2 3rd Gen 2-in 2-out USB Audio Interface for Musicians,$189.99 ,2000,4.8,3,4,75%
11/6/2023,Sweetwater,Focusrite Scarlett 2i2 4th Gen USB Audio Interface,$199.99 ,1000,4.7,2,8,25%
11/6/2023,Sweetwater,Focusrite Scarlett 2i2 4th Gen USB Audio Interface,$199.99 ,198,4.9,1,8,13%
11/6/2023,Sweetwater,Focusrite Scarlett 2i2 4th Gen USB Audio Interface,$199.99 ,47,4.7,3,8,38%
11/6/2023,Sweetwater,Focusrite Scarlett 2i2 4th Gen USB Audio Interface,$199.99 ,195,4.9,2,8,25%
